valid_AphiaID,valid_name,AphiaID,quality_grade,observed_on,identifications_most_agree,num_identification_agreements,lat,lon,taxa_rank,taxa_name
596162,Hexaplex princeps,596162,needs_id,2024-05-25,False,0,10.942263,-85.7128096,class,Gastropoda
596162,Hexaplex princeps,596162,research,2024-05-25,False,0,10.942263,-85.7128096,class,Gastropoda
275780,Halichoeres nicholsi,275780,research,2024-05-25,False,0,10.942263,-85.7128096,class,Teleostei
275780,Halichoeres nicholsi,275780,research,2024-05-25,False,0,10.942263,-85.7128096,class,Teleostei
275729,Haemulon maculicauda,275729,needs_id,2024-05-25,False,0,10.942263,-85.7128096,class,Teleostei
275763,Halichoeres dispilus,275763,research,2024-05-25,False,0,10.942263,-85.7128096,class,Teleostei
275763,Halichoeres dispilus,275763,research,2024-05-25,False,0,10.942263,-85.7128096,class,Teleostei
219926,Arothron meleagris,219926,research,2024-05-25,False,0,10.942263,-85.7128096,class,Teleostei
219926,Arothron meleagris,219926,research,2024-05-25,False,0,10.942263,-85.7128096,class,Teleostei
1006825,Urobatis pardalis,1006825,research,2024-03-02,True,1,10.942263,-85.7128096,class,Elasmobranchii
281202,Johnrandallia nigrirostris,281202,research,2024-03-02,False,0,10.942263,-85.7128096,class,Teleostei
275736,Haemulon sexfasciatum,275736,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
275736,Haemulon sexfasciatum,275736,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
214557,Triaenodon obesus,214557,research,2024-09-07,True,1,8.707268,-83.8817571,class,Elasmobranchii
276853,Sufflamen verres,276853,research,2024-09-07,True,1,8.707268,-83.8817571,class,Teleostei
275736,Haemulon sexfasciatum,275736,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
276668,Stegastes flavilatus,276668,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
273858,Epinephelus labriformis,273858,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
220083,Zanclus cornutus,220083,research,2024-09-07,True,1,8.707268,-83.8817571,class,Teleostei
219127,Scarus ghobban,219127,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
220083,Zanclus cornutus,220083,research,2024-09-07,True,1,8.707268,-83.8817571,class,Teleostei
279161,Pseudobalistes naufragium,279161,research,2024-09-07,True,1,8.707268,-83.8817571,class,Teleostei
137206,Chelonia mydas,137206,research,2024-09-07,True,1,8.7971672682,-83.8527784564,class,
137207,Eretmochelys imbricata,137207,needs_id,2024-09-07,False,0,8.7873358677,-83.8849494309,class,
137206,Chelonia mydas,137206,research,2024-09-07,True,2,8.7140343124,-83.8628258593,class,
219634,Acanthurus xanthopterus,219634,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
276552,Lutjanus viridis,276552,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
1750630,Cephalopholis colonus,1750630,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
273343,Chaetodon humeralis,273343,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
218419,Caranx melampygus,218419,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
1750630,Cephalopholis colonus,1750630,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
273271,Caranx caballus,273271,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
219638,Acanthurus nigricans,219638,research,2024-09-07,True,2,8.707268,-83.8817571,class,Teleostei
217495,Gymnothorax flavimarginatus,217495,research,2024-09-07,True,1,8.707268,-83.8817571,class,Teleostei
276016,Holacanthus passer,276016,research,2024-09-07,True,1,8.707268,-83.8817571,class,Teleostei
275729,Haemulon maculicauda,275729,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
219926,Arothron meleagris,219926,research,2024-09-07,True,1,8.707268,-83.8817571,class,Teleostei
274726,Scorpaena mystes,274726,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
267665,Pacifigorgia,267665,needs_id,2024-09-07,False,0,8.707268,-83.8817571,class,Octocorallia
291251,Tubastraea coccinea,291251,needs_id,2024-09-07,False,0,8.707268,-83.8817571,class,Hexacorallia
137206,Chelonia mydas,137206,research,2024-09-07,True,2,8.7967569907,-83.9283276902,class,
267665,Pacifigorgia,267665,needs_id,2024-09-07,False,0,8.707268,-83.8817571,class,Octocorallia
217495,Gymnothorax flavimarginatus,217495,research,2024-09-07,True,1,8.707268,-83.8817571,class,Teleostei
137207,Eretmochelys imbricata,137207,research,2024-09-07,False,0,8.66389313,-83.9662430933,class,
218429,Gnathanodon speciosus,218429,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
214557,Triaenodon obesus,214557,research,2024-09-07,True,1,8.707268,-83.8817571,class,Elasmobranchii
279152,Cephalopholis panamensis,279152,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
217927,Myripristis berndti,217927,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
286209,Leptogorgia alba,286209,research,2024-09-07,False,0,8.707268,-83.8817571,class,Octocorallia
289201,Pavona gigantea,289201,needs_id,2024-09-07,False,0,8.707268,-83.8817571,class,Hexacorallia
281202,Johnrandallia nigrirostris,281202,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
218853,Cirrhitichthys oxycephalus,218853,research,2024-09-07,True,1,8.707268,-83.8817571,class,Teleostei
206938,Pocillopora,206938,needs_id,2024-09-07,False,0,8.707268,-83.8817571,class,Hexacorallia
218378,Malacanthus brevirostris,218378,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
138518,Spondylus,138518,needs_id,2024-09-07,True,1,8.707268,-83.8817571,class,Bivalvia
219124,Scarus rubroviolaceus,219124,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
219124,Scarus rubroviolaceus,219124,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
164811,Demospongiae,164811,needs_id,2024-09-07,True,2,8.707268,-83.8817571,class,Demospongiae
286209,Leptogorgia alba,286209,research,2024-09-07,False,0,8.707268,-83.8817571,class,Octocorallia
218419,Caranx melampygus,218419,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
138268,Octopus,138268,needs_id,2024-09-07,True,1,8.707268,-83.8817571,class,Cephalopoda
275736,Haemulon sexfasciatum,275736,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
273271,Caranx caballus,273271,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
273858,Epinephelus labriformis,273858,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
137206,Chelonia mydas,137206,research,2024-09-07,True,2,8.6098446021,-83.8222139915,class,
267665,Pacifigorgia,267665,needs_id,2024-09-07,False,0,8.707268,-83.8817571,class,Octocorallia
137206,Chelonia mydas,137206,research,2024-09-07,True,1,8.6856444425,-83.8951780241,class,
1042860,Hypanus longus,1042860,research,2024-09-07,True,1,8.707268,-83.8817571,class,Elasmobranchii
219925,Arothron hispidus,219925,research,2024-09-07,True,1,8.707268,-83.8817571,class,Teleostei
279624,Anisotremus taeniatus,279624,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
275729,Haemulon maculicauda,275729,needs_id,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
276524,Lutjanus argentiventris,276524,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
281087,Hoplopagrus guentherii,281087,research,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
206485,Porites,206485,needs_id,2024-09-07,False,0,8.707268,-83.8817571,class,Hexacorallia
1778,Limidae,1778,needs_id,2024-09-07,False,0,8.707268,-83.8817571,class,Bivalvia
214557,Triaenodon obesus,214557,research,2024-09-07,True,1,8.707268,-83.8817571,class,Elasmobranchii
218853,Cirrhitichthys oxycephalus,218853,research,2024-09-07,True,1,8.707268,-83.8817571,class,Teleostei
125484,Antennariidae,125484,needs_id,2024-09-07,False,0,8.707268,-83.8817571,class,Teleostei
276028,Pomacanthus zonipectus,276028,research,2017-06-18,False,0,8.5685573091,-83.2666979222,class,Teleostei
217469,Echidna nebulosa,217469,research,2017-06-18,True,1,8.5685573091,-83.2666979222,class,Teleostei
123111,Dendrochirotida,123111,needs_id,2017-06-18,False,0,8.5685573091,-83.2666979222,class,Holothuroidea
275729,Haemulon maculicauda,275729,needs_id,2017-06-18,False,0,8.5685573091,-83.2666979222,class,Teleostei
132044,Placospongia,132044,needs_id,2017-06-18,False,0,8.5685573091,-83.2666979222,class,Demospongiae
281087,Hoplopagrus guentherii,281087,research,2017-06-18,False,0,8.5685573091,-83.2666979222,class,Teleostei
273272,Caranx caninus,273272,needs_id,2017-06-18,False,0,8.5685573091,-83.2666979222,class,Teleostei
279161,Pseudobalistes naufragium,279161,needs_id,2017-06-18,False,0,8.5685573091,-83.2666979222,class,Teleostei
283177,Xenichthys xanti,283177,needs_id,2017-06-18,False,0,8.5685573091,-83.2666979222,class,Teleostei
273702,Abudefduf troschelii,273702,research,2017-06-18,False,0,8.5685573091,-83.2666979222,class,Teleostei
464493,Pinctada mazatlanica,464493,research,2017-06-18,False,0,8.5685573091,-83.2666979222,class,Bivalvia
107459,Plagusia depressa,107459,research,2023-04-29,True,1,9.7337,-82.8090805556,class,Malacostraca
213380,Echinometra lucunter,213380,needs_id,2023-04-28,False,0,9.7454472222,-82.8538055556,class,Echinoidea
1360,Actiniaria,1360,needs_id,2023-04-28,False,0,9.7444861111,-82.8546611111,class,Hexacorallia
206071,Sabellastarte,206071,needs_id,2023-04-28,True,1,9.7453111111,-82.8537527778,class,Polychaeta
123083,Holothuroidea,123083,needs_id,2023-04-28,False,0,9.7452722222,-82.8536972222,class,Holothuroidea
1264073,Exaiptasia diaphana,1264073,needs_id,2023-04-28,True,1,9.7452888889,-82.8537611111,class,Hexacorallia
124454,Euapta lappa,124454,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Holothuroidea
124454,Euapta lappa,124454,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Holothuroidea
291135,Stichodactyla helianthus,291135,research,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Hexacorallia
288456,Palythoa caribaeorum,288456,research,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Hexacorallia
179659,Echinometra,179659,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Echinoidea
123084,Ophiuroidea,123084,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Ophiuroidea
159786,Thalassoma bifasciatum,159786,research,2023-04-30,True,3,9.6454900767,-82.6873418137,class,Teleostei
205902,Millepora,205902,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Hydrozoa
287421,Millepora complanata,287421,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Hydrozoa
396741,Eucidaris tribuloides,396741,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Echinoidea
422493,Echinometra viridis,422493,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Echinoidea
124332,Diadema antillarum,124332,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Echinoidea
828326,Pseudodiploria clivosa,828326,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Hexacorallia
124332,Diadema antillarum,124332,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Echinoidea
289826,Diploria labyrinthiformis,289826,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Hexacorallia
422490,Tripneustes ventricosus,422490,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Echinoidea
287916,Agaricia tenuifolia,287916,needs_id,2023-04-30,False,0,9.7877339665,-82.6790261697,class,Hexacorallia
422490,Tripneustes ventricosus,422490,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Echinoidea
828326,Pseudodiploria clivosa,828326,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Hexacorallia
207517,Siderastrea radians,207517,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Hexacorallia
100682,Arachnactidae,100682,needs_id,2023-04-30,True,1,9.6454900767,-82.6873418137,class,Hexacorallia
828326,Pseudodiploria clivosa,828326,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,class,Hexacorallia
287421,Millepora complanata,287421,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Hydrozoa
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Holothuroidea
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Holothuroidea
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Holothuroidea
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Holothuroidea
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Holothuroidea
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Holothuroidea
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Holothuroidea
302432,Caranx ruber,302432,research,2023-04-29,True,1,9.7395788739,-82.8174400058,class,Teleostei
129831,Hermodice carunculata,129831,research,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Polychaeta
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Holothuroidea
159559,Pterois volitans,159559,research,2023-04-29,True,1,9.7395788739,-82.8174400058,class,Teleostei
275727,Haemulon flavolineatum,275727,research,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Teleostei
159797,Lutjanus griseus,159797,research,2023-04-29,True,1,9.7395788739,-82.8174400058,class,Teleostei
279625,Anisotremus virginicus,279625,research,2023-04-29,True,1,9.7395788739,-82.8174400058,class,Teleostei
302312,Caranx bartholomaei,302312,research,2023-04-29,True,1,9.7395788739,-82.8174400058,class,Teleostei
159581,Acanthurus coeruleus,159581,needs_id,2023-04-29,True,1,9.7395788739,-82.8174400058,class,Teleostei
125540,Kyphosidae,125540,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Teleostei
396741,Eucidaris tribuloides,396741,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Echinoidea
124332,Diadema antillarum,124332,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Echinoidea
124332,Diadema antillarum,124332,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Echinoidea
207516,Siderastrea siderea,207516,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Hexacorallia
708859,Antillogorgia americana,708859,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Octocorallia
828326,Pseudodiploria clivosa,828326,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Hexacorallia
207516,Siderastrea siderea,207516,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Hexacorallia
125277,Plexauridae,125277,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,class,Octocorallia
288227,Acropora palmata,288227,research,2023-04-29,False,0,9.7912710479,-82.8450940607,class,Hexacorallia
140059,Haliotis tuberculata,140059,research,2018-03-24,True,1,28.5766924755,-16.329363585,class,Gastropoda
135181,Balanophyllia (Balanophyllia) regia,1442415,needs_id,2018-03-24,False,0,28.5766924755,-16.329363585,class,Hexacorallia
123795,Coscinasterias tenuispina,123795,research,2018-03-24,True,1,28.5766924755,-16.329363585,class,Asteroidea
126772,Parablennius parvicornis,126772,research,2018-03-24,False,0,28.5766924755,-16.329363585,class,Teleostei
123795,Coscinasterias tenuispina,123795,research,2018-03-24,False,0,28.5766924755,-16.329363585,class,Asteroidea
126970,Thalassoma pavo,126970,research,2018-03-24,True,1,28.5766924755,-16.329363585,class,Teleostei
149855,Echinacea,149855,needs_id,2018-03-24,True,2,28.5766924755,-16.329363585,class,Echinoidea
124316,Paracentrotus lividus,124316,research,2018-03-24,True,1,28.5766924755,-16.329363585,class,Echinoidea
888371,Enthemonae,888371,needs_id,2018-03-24,True,2,28.5766924755,-16.329363585,class,Hexacorallia
100808,Anemonia viridis,100808,research,2018-03-24,False,0,28.5766924755,-16.329363585,class,Hexacorallia
135479,Physalia physalis,135479,research,2018-03-24,True,2,28.5766924755,-16.329363585,class,Hydrozoa
124316,Paracentrotus lividus,124316,research,2018-03-24,False,0,28.5766924755,-16.329363585,class,Echinoidea
124316,Paracentrotus lividus,124316,research,2018-03-24,False,0,28.5766924755,-16.329363585,class,Echinoidea
138758,Aplysia punctata,138758,needs_id,2018-03-24,True,1,28.5766924755,-16.329363585,class,Gastropoda
123795,Coscinasterias tenuispina,123795,research,2018-03-24,True,1,28.5766924755,-16.329363585,class,Asteroidea
100808,Anemonia viridis,100808,research,2018-03-24,True,1,28.5766924755,-16.329363585,class,Hexacorallia
889885,Similiparma lurida,889885,research,2018-03-24,True,1,28.5766924755,-16.329363585,class,Teleostei
123795,Coscinasterias tenuispina,123795,research,2018-03-24,False,0,28.5766924755,-16.329363585,class,Asteroidea
135181,Balanophyllia (Balanophyllia) regia,1442415,needs_id,2018-03-24,False,0,28.5766924755,-16.329363585,class,Hexacorallia
138753,Aplysia dactylomela,138753,research,2018-03-24,True,2,28.5766924755,-16.329363585,class,Gastropoda
100770,Metridium,100770,needs_id,2019-07-30,False,0,48.5455569954,-123.0130950756,class,Hexacorallia
1718121,Haliclystus sanjuanensis,1718121,research,2019-07-31,False,0,48.4509722222,-122.9621361111,class,Staurozoa
558913,Armina californica,558913,research,2019-07-22,False,0,48.5455027778,-123.0134416667,class,Gastropoda
100833,Urticina eques,100833,needs_id,2019-08-12,False,0,48.5456194444,-123.0135416667,class,Hexacorallia
575156,Haminoea vesicula,575156,needs_id,2019-08-11,False,0,48.5457916667,-123.0129916667,class,Gastropoda
131641,Microcionidae,131641,needs_id,2019-07-31,True,1,48.4507305556,-122.9624472222,class,Demospongiae
369177,Leptasterias hexactis,369177,needs_id,2019-07-31,False,0,48.4509722222,-122.9621361111,class,Asteroidea
283347,Anthopleura elegantissima,283347,research,2019-07-31,True,1,48.4509472222,-122.9620361111,class,Hexacorallia
255040,Evasterias troschelii,255040,research,2019-07-31,True,3,48.4509666667,-122.9620277778,class,Asteroidea
283347,Anthopleura elegantissima,283347,research,2019-07-31,True,1,48.4507777778,-122.9619305556,class,Hexacorallia
535329,Pollicipes polymerus,535329,research,2019-07-31,False,0,48.4514888889,-122.9620972222,class,Thecostraca
240776,Cryptochiton stelleri,240776,research,2019-07-31,False,0,48.4508944444,-122.9618694444,class,Polyplacophora
131834,Haliclona,131834,needs_id,2019-07-31,False,0,48.4514916667,-122.9621361111,class,Demospongiae
165853,Halichondria (Halichondria) panicea,132627,needs_id,2019-07-31,False,0,48.4515,-122.9620444444,class,Demospongiae
1360,Actiniaria,1360,needs_id,2019-07-31,False,0,48.4501833333,-122.9618916667,class,Hexacorallia
283347,Anthopleura elegantissima,283347,research,2019-07-31,True,1,48.4516805556,-122.9619138889,class,Hexacorallia
1360,Actiniaria,1360,needs_id,2019-07-31,False,0,48.4518611111,-122.9619916667,class,Hexacorallia
1360,Actiniaria,1360,needs_id,2019-07-31,False,0,48.45165,-122.9620583333,class,Hexacorallia
369177,Leptasterias hexactis,369177,needs_id,2019-07-31,False,0,48.4517777778,-122.9618833333,class,Asteroidea
529305,Eupentacta quinquesemita,529305,needs_id,2019-07-31,False,0,48.4517777778,-122.9618833333,class,Holothuroidea
369177,Leptasterias hexactis,369177,needs_id,2019-07-31,False,0,48.4517777778,-122.9618833333,class,Asteroidea
123390,Strongylocentrotus,123390,needs_id,2019-07-31,False,0,48.4517694444,-122.9619,class,Echinoidea
240747,Strongylocentrotus purpuratus,240747,needs_id,2019-07-31,True,1,48.4518,-122.9618444444,class,Echinoidea
242666,Amphiodia occidentalis,242666,needs_id,2019-07-31,False,0,48.4518861111,-122.9618222222,class,Ophiuroidea
369177,Leptasterias hexactis,369177,needs_id,2019-07-31,False,0,48.4518861111,-122.9618527778,class,Asteroidea
581816,Doris montereyensis,581816,research,2019-07-31,False,0,48.4518361111,-122.9615333333,class,Gastropoda
283347,Anthopleura elegantissima,283347,research,2019-07-31,False,0,48.4520138889,-122.9619222222,class,Hexacorallia
283347,Anthopleura elegantissima,283347,needs_id,2019-07-31,False,0,48.4519527778,-122.9618611111,class,Hexacorallia
367837,Mytilus californianus,367837,research,2019-07-31,False,0,48.4518916667,-122.9620361111,class,Bivalvia
283347,Anthopleura elegantissima,283347,research,2019-07-31,False,0,48.4522472222,-122.9618,class,Hexacorallia
369117,Henricia leviuscula,369117,needs_id,2019-07-31,True,2,48.4525555556,-122.9622027778,class,Asteroidea
100706,Urticina,100706,needs_id,2019-07-31,True,2,48.4526166667,-122.9622944444,class,Hexacorallia
529305,Eupentacta quinquesemita,529305,needs_id,2019-07-31,False,0,48.4527083333,-122.9623194444,class,Holothuroidea
529305,Eupentacta quinquesemita,529305,needs_id,2019-07-31,False,0,48.4527472222,-122.9624472222,class,Holothuroidea
123080,Asteroidea,123080,needs_id,2019-07-31,False,0,48.4527083333,-122.9623194444,class,Asteroidea
225807,Cucumaria miniata,225807,research,2019-07-31,False,0,48.4528722222,-122.9624777778,class,Holothuroidea
890436,Diaulula odonoghuei,890436,research,2019-07-30,False,0,48.5216777778,-123.0142527778,class,Gastropoda
225807,Cucumaria miniata,225807,needs_id,2019-07-30,False,0,48.5216333333,-123.0141666667,class,Holothuroidea
240771,Dermasterias imbricata,240771,research,2019-07-30,False,0,48.5216722222,-123.0138638889,class,Asteroidea
240747,Strongylocentrotus purpuratus,240747,research,2019-07-30,False,0,48.5216222222,-123.0135805556,class,Echinoidea
242666,Amphiodia occidentalis,242666,needs_id,2019-07-30,False,0,48.52155,-123.0135027778,class,Ophiuroidea
240747,Strongylocentrotus purpuratus,240747,research,2019-07-30,False,0,48.5216777778,-123.0142138889,class,Echinoidea
386353,Mopalia muscosa,386353,research,2019-07-30,False,0,48.486,-123.0691972222,class,Polyplacophora
386338,Katharina tunicata,386338,research,2019-07-30,False,0,48.4859166667,-123.0691611111,class,Polyplacophora
923,Maldanidae,923,needs_id,2019-07-30,True,1,48.4818277778,-123.0717611111,class,Polychaeta
528885,Leptosynapta clarki,528885,needs_id,2019-07-30,False,0,48.4818416667,-123.0717388889,class,Holothuroidea
287192,Cyanea ferruginea,287192,research,2019-07-30,False,0,48.4818694444,-123.0720972222,class,Scyphozoa
170478,Cliona tenuis,170478,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Demospongiae
558,Porifera,558,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,
170478,Cliona tenuis,170478,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Demospongiae
282139,Pareques acuminatus,282139,research,2019-06-06,True,1,21.8210984213,-89.5442116698,class,Teleostei
275645,Opsanus beta,275645,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Teleostei
267790,Pterogorgia,267790,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Octocorallia
127402,Diodon holocanthus,127402,research,2019-06-06,True,1,21.8210984213,-89.5442116698,class,Teleostei
558,Porifera,558,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,
712603,Hypoplectrus ecosur,712603,research,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Teleostei
558,Porifera,558,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,
558,Porifera,558,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,
123084,Ophiuroidea,123084,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Ophiuroidea
178754,Echinaster (Othilia) spinulosus,178754,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Asteroidea
367850,Lytechinus variegatus,367850,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Echinoidea
178754,Echinaster (Othilia) spinulosus,178754,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Asteroidea
422499,Clypeaster subdepressus,422499,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Echinoidea
178754,Echinaster (Othilia) spinulosus,178754,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Asteroidea
159350,Diplectrum formosum,159350,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Teleostei
422499,Clypeaster subdepressus,422499,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Echinoidea
422499,Clypeaster subdepressus,422499,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Echinoidea
159350,Diplectrum formosum,159350,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Teleostei
367850,Lytechinus variegatus,367850,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Echinoidea
367850,Lytechinus variegatus,367850,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,class,Echinoidea
206485,Porites,206485,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Hexacorallia
985,Sabellidae,985,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Polychaeta
206485,Porites,206485,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Hexacorallia
206614,Pavona,206614,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Hexacorallia
100766,Telmatactis,100766,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Hexacorallia
275763,Halichoeres dispilus,275763,research,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Teleostei
1302,Pycnogonida,1302,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Pycnogonida
123084,Ophiuroidea,123084,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Ophiuroidea
271825,Gymnothorax castaneus,271825,needs_id,2017-03-29,True,1,8.5970647922,-83.3023924782,class,Teleostei
117305,Macrorhynchia philippina,117305,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Hydrozoa
125302,Leptogorgia,125302,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Octocorallia
281202,Johnrandallia nigrirostris,281202,research,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Teleostei
218429,Gnathanodon speciosus,218429,research,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Teleostei
164811,Demospongiae,164811,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Demospongiae
164811,Demospongiae,164811,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Demospongiae
279152,Cephalopholis panamensis,279152,research,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Teleostei
282104,Parapsettus panamensis,282104,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Teleostei
1297576,Styracura pacifica,1297576,research,2017-03-29,True,2,8.5318100601,-83.3221831936,class,Elasmobranchii
206485,Porites,206485,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Hexacorallia
273584,Thalassoma lucasanum,273584,research,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Teleostei
218853,Cirrhitichthys oxycephalus,218853,research,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Teleostei
135085,Caryophyllia,135085,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Hexacorallia
395098,Carijoa riisei,395098,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Octocorallia
125523,Carangidae,125523,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Teleostei
275264,Canthigaster punctatissima,275264,research,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Teleostei
273527,Bodianus diplotaenia,273527,research,2017-03-29,False,0,8.5970647922,-83.3023924782,class,Teleostei
